"","name","price","log_price","review.point","Owner","category","Distillery","Location","Region","Founded","ABV","n_Distillery"
"932","Gordon & MacPhail Private Collection: The Glenlivet Decades 1974, 50.1%",820,6.7093043402583,79,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,50.1,45
"933","Gordon & MacPhail Private Collection: The Glenlivet Decades 1980, 48.5%",410,6.01615715969835,85,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,48.5,45
"934","Gordon & MacPhail Private Collection: The Glenlivet Decades 1991, 54.4%",156,5.04985600724954,83,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,54.4,45
"935","Gordon & MacPhail Reserve (distilled at Glenrothes), 18 year old, 1986 vintage, 46%",80,4.38202663467388,89,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,46,47
"936","Gordon & MacPhail Single Cask #12274 (distilled at Ardmore) 1990 Vintage, 56.4% ABV",65,4.17438726989564,85,"Beam Suntory","Single Malt Scotch","Ardmore","Kennethmont","Highland",1898,56.4,7
"937","Gordon & MacPhail Single Cask #1535 (distilled at Rosebank) 1991 Vintage, 59.2% ABV",80,4.38202663467388,80,"Ian Macleod Distillers","Single Malt Scotch","Rosebank","Falkirk","Lowland",1798,59.2,13
"938","Gordon & MacPhail Single Cask #1961 (distilled at Bruichladdich) 1989 Vintage, 57.9% ABV",65,4.17438726989564,84,"Rémy Cointreau","Single Malt Scotch","Bruichladdich","Rhinns of Islay","Islay",1881,57.9,65
"939","Gordon & MacPhail Single Cask #5054 (distilled at Glen Grant) 1990 Vintage, 56.0% ABV",65,4.17438726989564,82,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,56,27
"940","Gordon & MacPhail “Private Collection” Madeira Wood Finish (distilled at Caol Ila), 1998 Vintage, 10 year old, 46%",70,4.24849524204936,87,"Diageo","Single Malt Scotch","Caol Ila","Port Askaig","Islay",1846,46,50
"941","Gordon & MacPhail “Private Collection” Port Wood Finish (distilled at Caol Ila), 1998 Vintage, 10 year old, 46%",70,4.24849524204936,85,"Diageo","Single Malt Scotch","Caol Ila","Port Askaig","Islay",1846,46,50
"942","Gordon & MacPhail, 'Smith's Glenlivet', 21 year old, 43%",125,4.8283137373023,86,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,43,45
"943","Hart Brothers (distilled at Bowmore) 11 year old, 55.5%",78,4.35670882668959,84,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,55.5,59
"944","Hart Brothers (distilled at Glen Grant) 22 year old, 51.1%",103,4.63472898822964,91,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,51.1,27
"945","Hart Brothers (distilled at Glen Grant), 29 year old, 1972 vintage, 53.6%",160,5.07517381523383,83,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,53.6,27
"946","Hart Brothers (distilled at Glenturret), 10 year old, 1991 vintage, 53.6% ABV",63,4.14313472639153,81,"Lalique Group","Single Malt Scotch","Glenturret","Crieff","Highland",1763,53.6,16
"947","Hart Brothers (distilled at Inchgower), 26 year old, 1976 vintage, 49.9%",140,4.9416424226093,86,"Diageo","Single Malt Scotch","Inchgower","Buckie","Speyside",1871,49.9,3
"948","Hart Brothers (distilled at Laphroaig), 1990 vintage, 18 year old, 46%",135,4.90527477843843,91,"Beam Suntory","Single Malt Scotch","Laphroaig","Port Ellen","Islay",1815,46,32
"949","Hepburn’s Choice (distilled at Blair Athol) 12 year old, 46%",56,4.02535169073515,84,"Diageo","Single Malt Scotch","Blair Athol","Pitlochry","Highland",1798,46,10
"950","Highland Park 'Hjarta', 12 years old, 58.1%",106,4.66343909411207,92,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,58.1,62
"951","Highland Park 12 Year Old, 40%",46,3.8286413964891,90,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,40,62
"952","Highland Park 15 year old, 43%",60,4.0943445622221,90,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,43,62
"953","Highland Park 18 Year Old, 43%",112,4.71849887129509,94,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,43,62
"954","Highland Park 1971 Vintage, 46.7%",3700,8.21608809863232,92,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,46.7,62
"955","Highland Park 1976 Vintage, 49.1%",2880,7.96554557312999,89,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,49.1,62
"956","Highland Park 30 Year Old, 48.1%",350,5.85793315448346,94,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,48.1,62
"957","Highland Park Ambassador's Choice 10 year old, 46%",90,4.49980967033027,83,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,46,62
"958","Highland Park Dark Origins, 46.8%",110,4.70048036579242,84,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,46.8,62
"959","Highland Park Einar, 40%",68,4.21950770517611,84,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,40,62
"960","Highland Park Fire, 45.2%",300,5.7037824746562,90,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,45.2,62
"961","Highland Park Freya 15 year old, 51.2%",235,5.45958551414416,86,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,51.2,62
"962","Highland Park Full Volume, 47.2%",100,4.60517018598809,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,47.2,62
"963","Highland Park Harald, 40%",96,4.56434819146784,86,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,40,62
"964","Highland Park ICE Edition, 53.9%",270,5.59842195899838,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,53.9,62
"965","Highland Park Loki 15 year old, 48.7%",250,5.52146091786225,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,48.7,62
"966","Highland Park Magnus, 40%",40,3.68887945411394,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,40,62
"967","Highland Park Odin 16 year old, 55.8%",270,5.59842195899838,88,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,55.8,62
"968","Highland Park Svein, 40%",51,3.93182563272433,83,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,40,62
"969","Highland Park The Dark 17 year old, 52.9%",300,5.7037824746562,92,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,52.9,62
"970","Highland Park Thor 16 year old, 52.1%",200,5.29831736654804,90,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,52.1,62
"971","Highland Park Valkyrie, 45.9%",71,4.26267987704132,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,45.9,62
"972","Highland Park, 19 year old, 1986 vintage, 53.8%",120,4.78749174278205,79,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,53.8,62
"973","Highland Park, 1964 vintage, 42.2%",6088,8.71407489954152,94,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,42.2,62
"974","Highland Park, 1968 vintage, 45.6%",3657,8.20439841814938,93,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,45.6,62
"975","Highland Park, 1970 vintage, 48%",3500,8.1605182474775,94,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,48,62
"976","Highland Park, 21 year old, 47.5%",100,4.60517018598809,93,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,47.5,62
"977","Highland Park, 24 year old, 1980 vintage, 58%",185,5.22035582507832,79,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,58,62
"978","Highland Park, 24 year old, 1981 Vintage, Cask #3252, 45.3%",180,5.19295685089021,86,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,45.3,62
"979","Highland Park, 31 year old, 1974 vintage, cask #8998, 45.4%",440,6.08677472691231,83,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,45.4,62
"980","Highland Park, 32 year old, 1973 Vintage, Cask #8375, 41.3%",350,5.85793315448346,94,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,41.3,62
"981","Highland Park, 34 year old, 1971 vintage (Cask #8363), 53%",325,5.78382518232974,94,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,53,62
"982","Highland Park, 40 year old, 48.3%",1900,7.54960916515453,93,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,48.3,62
"983","Highland Park, Cask #10132, 1990 vintage, 15 year old, 56.3%",80,4.38202663467388,79,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,56.3,62
"984","Highland Park, Cask #10140, 1990 vintage, 15 year old, 52.7%",75,4.31748811353631,80,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,52.7,62
"985","Highland Park, Cask #10146, 1990 vintage, 15 year old, 53.6%",78,4.35670882668959,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,53.6,62
"986","Highland Park, Cask #13308, 1973 vintage, 33 year old, 54.4%",280,5.63478960316925,95,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,54.4,62
"987","Highland Park, Cask #1673, 1992 vintage, 13 year old, 57.7%",125,4.8283137373023,88,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,57.7,62
"988","Highland Park, Cask #2310, 1991 vintage, 14 year old, 56.7%",80,4.38202663467388,81,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,56.7,62
"989","Highland Park, Cask #2498, 1986 vintage, 19 year old, 53.8%",120,4.78749174278205,84,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,53.8,62
"990","Highland Park, Cask #686, 1983 vintage, 22 year old, 56.4%",175,5.16478597392351,86,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,56.4,62
"991","Highland Park, Cask #691, 1983 vintage, 23 year old, 59.8%",150,5.01063529409626,93,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,59.8,62
"992","Highland Park, Cask #7380, 1981 vintage, 25 year old, 55%",225,5.41610040220442,70,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,55,62
"993","Highland Park, Cask #7957, 1977 vintage, 29 year old, 48.5%",300,5.7037824746562,94,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,48.5,62
"994","Highland Park, Cask #8998, 1974 vintage, 31 year old, 45.4%",438,6.08221891037645,92,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,45.4,62
"995","Highland Park, “Saint Magnus,” 55%",132,4.88280192258637,92,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,55,62
"996","Hunter Laing Old Malt Cask 1996 (distilled at Arran), 50%",115,4.74493212836325,88,"Isle of Arran Distillers Ltd.","Single Malt Scotch","Arran","Lochranza","Island",1995,50,37
"997","Hunter Laing Old Malt Cask 20 year old (distilled at Bladnoch), 50%",115,4.74493212836325,86,"David Prior","Single Malt Scotch","Bladnoch","Wigtown","Lowland",1817,50,11
"998","Inchgower 14 year old, 43%",59,4.07753744390572,82,"Diageo","Single Malt Scotch","Inchgower","Buckie","Speyside",1871,43,3
"999","Isle of Jura Superstition, 45%",35,3.55534806148941,86,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,45,18
"1000","Isle of Jura, 16 year old, 43%",48,3.87120101090789,86,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,43,18
"1001","Isle of Jura, 21 year old, 43%",130,4.86753445045558,79,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,43,18
"1002","Jewels of Scotland (distilled at Caol Ila), 1984 vintage, 50%",170,5.13579843705026,88,"Diageo","Single Malt Scotch","Caol Ila","Port Askaig","Islay",1846,50,50
"1003","Jewels of Scotland (distilled at Dailuaine), 1973 vintage, 31 year old, 50%",200,5.29831736654804,88,"Diageo","Single Malt Scotch","Dailuaine","Aberlour","Speyside",1852,50,7
"1004","Jewels of Scotland (distilled at Springbank), 1965 vintage, 46%",400,5.99146454710798,95,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"1005","John MacDougall's Selection (distilled at Bladnoch), 16 year old, 55.8%,",120,4.78749174278205,87,"David Prior","Single Malt Scotch","Bladnoch","Wigtown","Lowland",1817,55.8,11
"1006","John McDougall's Selection (distilled at Bladnoch), 15 year old, 55.8%",110,4.70048036579242,83,"David Prior","Single Malt Scotch","Bladnoch","Wigtown","Lowland",1817,55.8,11
"1007","Jura 10 Year Old, 40%",40,3.68887945411394,80,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,40,18
"1008","Jura 10, 40%",55,4.00733318523247,88,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,40,18
"1009","Jura 16 year old Diurachs’ Own, 43%",65,4.17438726989564,87,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,43,18
"1010","Jura 1977 Vintage, 46%",900,6.80239476332431,90,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,46,18
"1011","Jura 1984, 44%",1141,7.03966034986208,85,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,44,18
"1012","Jura Camas an Staca 30 year old, 44%",560,6.32793678372919,89,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,44,18
"1013","Jura Elixir, 40%",25,3.2188758248682,81,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,40,18
"1014","Jura Feith A’ Chaorainn 1976 Vintage, 46%",796,6.67959918584438,85,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,46,18
"1015","Jura One and All, 51%",158,5.06259503302697,91,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,51,18
"1016","Jura Prophecy, 46%",70,4.24849524204936,88,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,46,18
"1017","Jura Tastival, 51%",111,4.70953020131233,89,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,51,18
"1018","Jura Turas-Mara, 42%",61,4.11087386417331,85,"Whyte & Mackay","Single Malt Scotch","Jura","Craighouse, Jura","Island",1810,42,18
"1019","Kilchoman 'Inaugural Release,' 46%",60,4.0943445622221,92,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1020","Kilchoman (Summer 2010 Release), 46%",70,4.24849524204936,85,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1021","Kilchoman 100percent Islay (distilled 2008, bottled 2011), 50%",100,4.60517018598809,87,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,50,24
"1022","Kilchoman 100percent Islay 3rd Edition, 50%",92,4.52178857704904,87,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,50,24
"1023","Kilchoman 100percent Islay 4th Edition, 59%",108,4.68213122712422,83,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,59,24
"1024","Kilchoman 100percent Islay 7th Edition, 50%",100,4.60517018598809,89,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,50,24
"1025","Kilchoman 2006 vintage 5 year old, 46%",75,4.31748811353631,81,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1026","Kilchoman 2007, 46%",51,3.93182563272433,91,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1027","Kilchoman 2009 Vintage, 46%",100,4.60517018598809,91,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1028","Kilchoman Coull Point, 46%",76,4.33073334028633,87,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1029","Kilchoman Fèis Ìle 2016 bottling (distilled 2007), 56.6%",117,4.76217393479776,88,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,56.6,24
"1030","Kilchoman Loch Gorm 2016 (distilled 2010), 46%",100,4.60517018598809,85,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1031","Kilchoman Loch Gorm 2017, 46%",100,4.60517018598809,90,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1032","Kilchoman Machir Bay 2013 Release, 46%",60,4.0943445622221,83,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1033","Kilchoman Red Wine Cask Matured, 50%",125,4.8283137373023,88,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,50,24
"1034","Kilchoman Sanaig, 46%",75,4.31748811353631,84,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1035","Kilchoman Sauternes Cask Matured, 50%",100,4.60517018598809,86,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,50,24
"1036","Kilchoman Single Cask Release Cask #370 (distilled 2008, bottled 2014), 59.8%",95,4.55387689160054,84,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,59.8,24
"1037","Kilchoman Single Cask Sherry Cask (Cask #85), 57.9%",130,4.86753445045558,78,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,57.9,24
"1038","Kilchoman Spring 2011 release, 46%",65,4.17438726989564,89,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1039","Kilchoman, Autumn 2009 release, 46%",76,4.33073334028633,90,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1040","Kilchoman, Winter 2010 Release, 46%",63,4.14313472639153,87,"Independent","Single Malt Scotch","Kilchoman","Kilchoman","Islay",2005,46,24
"1041","Kininvie 23 year old (Batch 3), 42.6%",173,5.15329159449778,85,"William Grant & Sons","Single Malt Scotch","Kininvie","Dufftown","Speyside",1990,42.6,1
"1042","Kirkland Signature (distilled at Glenlivet) 40 year old, 40%",700,6.5510803350434,83,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,40,45
"1043","Knockando 12 year old, 43%",48,3.87120101090789,76,"Diageo","Single Malt Scotch","Knockando","Knockando","Speyside",1898,43,2
"1044","Knockando 25 year old Special Release 2011, 43%",220,5.39362754635236,75,"Diageo","Single Malt Scotch","Knockando","Knockando","Speyside",1898,43,2
"1045","Lady of the Glen (distilled at Benrinnes) 14 year old 1998, 57.8%",101,4.61512051684126,86,"Diageo","Single Malt Scotch","Benrinnes","Banffshire","Speyside",1826,57.8,8
"1046","Lagavulin 12 year old (Diageo Special Release 2014), 54.4%",130,4.86753445045558,83,"Diageo","Single Malt Scotch","Lagavulin","Port Ellen","Islay",1816,54.4,28
"1047","Lagavulin 12 year old (Diageo Special Release 2015), 56.8%",135,4.90527477843843,85,"Diageo","Single Malt Scotch","Lagavulin","Port Ellen","Islay",1816,56.8,28
"1048","Lagavulin 12 year old (Diageo Special Releases 2017), 56.5%",130,4.86753445045558,94,"Diageo","Single Malt Scotch","Lagavulin","Port Ellen","Islay",1816,56.5,28
